AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 9 Id	Sensor 9 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 10 Id	Sensor 10 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 11 Id	Sensor 11 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 12 Id	Sensor 12 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz Sensor 13 Id	Sensor 13 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 14 Id	Sensor 14 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 15 Id	Sensor 15 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 16 Id	Sensor 16 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
4.7138	468	103940	0	55	62.143745	35.704235	-122.484790	0.993370	0.037237	-0.004024	0.108691	2	55	-68.217979	17.010735	-1.002327	0.267487	-0.816366	0.511856	0.000000	3	55	-70.853531	-9.030461	-1.202782	0.639465	-0.096559	-0.762732	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.7239	469	104161	0	55	62.153770	35.708023	-122.492250	0.993373	0.037185	-0.004072	0.108675	2	55	-68.226250	16.998499	-0.993019	0.267459	-0.816363	0.511876	0.000000	3	55	-70.865791	-9.037441	-1.192184	0.639505	-0.096556	-0.762699	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.7338	470	104381	0	55	62.155293	35.708973	-122.495280	0.993373	0.037169	-0.004084	0.108678	2	55	-68.218079	16.996788	-0.993744	0.267462	-0.816232	0.512084	0.000000	3	55	-70.868347	-9.038414	-1.184914	0.639526	-0.096547	-0.762683	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.7438	471	104601	0	55	62.150433	35.711876	-122.494870	0.993372	0.037205	-0.004070	0.108678	2	55	-68.214020	16.984287	-0.990166	0.267376	-0.816186	0.512202	0.000000	3	55	-70.868484	-9.046726	-1.184807	0.639529	-0.096538	-0.762682	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.7538	472	104821	0	55	62.151691	35.713356	-122.494990	0.993371	0.037222	-0.004077	0.108682	2	55	-68.224609	16.998280	-0.970757	0.267445	-0.816356	0.511894	0.000000	3	55	-70.875549	-9.048351	-1.188049	0.639553	-0.096489	-0.762668	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.7638	473	105042	0	55	62.153946	35.710224	-122.497540	0.993372	0.037203	-0.004092	0.108674	2	55	-68.223305	17.023567	-0.959648	0.267572	-0.816587	0.511460	0.000000	3	55	-70.873352	-9.047194	-1.180954	0.639547	-0.096489	-0.762673	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.7738	474	105262	0	55	62.155849	35.716343	-122.503340	0.993372	0.037220	-0.004095	0.108671	2	55	-68.240746	17.011698	-0.953491	0.267442	-0.816660	0.511411	0.000000	3	55	-70.871796	-9.053047	-1.167870	0.639522	-0.096513	-0.762690	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.7838	475	105482	0	55	62.158504	35.717129	-122.511410	0.993374	0.037195	-0.004101	0.108665	2	55	-68.256256	17.012156	-0.952339	0.267423	-0.816787	0.511218	0.000000	3	55	-70.875671	-9.050350	-1.162117	0.639539	-0.096517	-0.762675	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.7937	476	105702	0	55	62.160366	35.716419	-122.517620	0.993379	0.037143	-0.004111	0.108633	2	55	-68.281960	16.998558	-0.941422	0.267340	-0.817029	0.510875	0.000000	3	55	-70.871712	-9.046909	-1.154427	0.639522	-0.096535	-0.762687	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8038	477	105923	0	55	62.157288	35.717590	-122.518050	0.993378	0.037170	-0.004101	0.108637	2	55	-68.288017	16.989872	-0.952896	0.267266	-0.817045	0.510888	0.000000	3	55	-70.864868	-9.046056	-1.163170	0.639498	-0.096553	-0.762706	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8137	478	106143	0	55	62.156635	35.714905	-122.511710	0.993375	0.037206	-0.004107	0.108649	2	55	-68.270782	17.011414	-0.959251	0.267414	-0.816994	0.510893	0.000000	3	55	-70.861420	-9.043583	-1.161865	0.639488	-0.096559	-0.762713	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8238	479	106364	0	55	62.151085	35.710747	-122.509210	0.993375	0.037220	-0.004083	0.108645	2	55	-68.273270	17.034920	-0.961739	0.267563	-0.817228	0.510439	0.000000	3	55	-70.856003	-9.038382	-1.163887	0.639472	-0.096553	-0.762727	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	375								14	311								15	311							
4.8337	480	106584	0	55	62.150330	35.715485	-122.512190	0.993371	0.037257	-0.004077	0.108669	2	55	-68.288849	17.039894	-0.952148	0.267568	-0.817386	0.510184	0.000000	3	55	-70.857758	-9.043078	-1.164131	0.639466	-0.096585	-0.762729	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8438	481	106805	0	55	62.155518	35.710529	-122.519810	0.993379	0.037126	-0.004108	0.108640	2	55	-68.281883	17.059423	-0.942574	0.267807	-0.817481	0.509906	0.000000	3	55	-70.855377	-9.036877	-1.154251	0.639478	-0.096590	-0.762717	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8537	482	107025	0	55	62.155430	35.707405	-122.520910	0.993380	0.037086	-0.004111	0.108644	2	55	-68.278389	17.068180	-0.950089	0.267871	-0.817548	0.509765	0.000000	3	55	-70.852341	-9.031531	-1.150688	0.639469	-0.096645	-0.762718	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8637	483	107245	0	55	62.154476	35.708885	-122.522670	0.993380	0.037085	-0.004103	0.108645	2	55	-68.270317	17.064335	-0.944695	0.267911	-0.817397	0.509986	0.000000	3	55	-70.852058	-9.033238	-1.146072	0.639470	-0.096648	-0.762717	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8737	484	107465	0	55	62.159786	35.709507	-122.522420	0.993379	0.037109	-0.004126	0.108648	2	55	-68.252121	17.077251	-0.947289	0.268012	-0.817288	0.510107	0.000000	3	55	-70.854996	-9.032192	-1.151733	0.639485	-0.096613	-0.762709	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8837	485	107686	0	55	62.158108	35.707672	-122.520540	0.993380	0.037075	-0.004124	0.108651	2	55	-68.248245	17.073786	-0.952629	0.268031	-0.817270	0.510126	0.000000	3	55	-70.852318	-9.030166	-1.158028	0.639480	-0.096617	-0.762713	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.8937	486	107906	0	55	62.156109	35.712479	-122.517690	0.993375	0.037151	-0.004117	0.108672	2	55	-68.235489	17.064156	-0.968468	0.267950	-0.817052	0.510519	0.000000	3	55	-70.850502	-9.038029	-1.160049	0.639475	-0.096624	-0.762716	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9037	487	108126	0	55	62.157490	35.705585	-122.518440	0.993380	0.037081	-0.004138	0.108645	2	55	-68.211014	17.081394	-0.953514	0.268141	-0.817029	0.510454	0.000000	3	55	-70.847359	-9.031915	-1.155556	0.639482	-0.096583	-0.762715	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9137	488	108346	0	55	62.158775	35.709332	-122.520130	0.993378	0.037115	-0.004111	0.108655	2	55	-68.218575	17.081604	-0.946220	0.268103	-0.817066	0.510415	0.000000	3	55	-70.848816	-9.028299	-1.164032	0.639466	-0.096625	-0.762724	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9237	489	108567	0	55	62.157993	35.714901	-122.520860	0.993376	0.037116	-0.004109	0.108672	2	55	-68.215179	17.087744	-0.939293	0.268129	-0.817050	0.510427	0.000000	3	55	-70.841690	-9.029883	-1.156769	0.639436	-0.096651	-0.762746	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9337	490	108787	0	55	62.159950	35.713425	-122.519840	0.993374	0.037140	-0.004112	0.108679	2	55	-68.212822	17.114256	-0.934738	0.268268	-0.817196	0.510121	0.000000	3	55	-70.843689	-9.024064	-1.154526	0.639438	-0.096665	-0.762742	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9437	491	109008	0	55	62.152622	35.715553	-122.508910	0.993369	0.037232	-0.004086	0.108693	2	55	-68.201012	17.129087	-0.941376	0.268349	-0.817103	0.510227	0.000000	3	55	-70.842651	-9.025061	-1.167038	0.639431	-0.096653	-0.762749	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9537	492	109228	0	55	62.154045	35.710865	-122.507600	0.993374	0.037192	-0.004092	0.108669	2	55	-68.200615	17.136869	-0.933342	0.268424	-0.817152	0.510109	0.000000	3	55	-70.844887	-9.023434	-1.164513	0.639448	-0.096617	-0.762739	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9637	493	109449	0	55	62.149540	35.714916	-122.499580	0.993364	0.037300	-0.004087	0.108717	2	55	-68.209145	17.134253	-0.956902	0.268264	-0.817148	0.510200	0.000000	3	55	-70.843063	-9.024891	-1.169716	0.639443	-0.096641	-0.762741	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9737	494	109669	0	55	62.142281	35.717609	-122.499550	0.993358	0.037357	-0.004045	0.108754	2	55	-68.223145	17.109467	-0.976288	0.268044	-0.817002	0.510548	0.000000	3	55	-70.839684	-9.026126	-1.161247	0.639409	-0.096700	-0.762761	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9836	495	109889	0	55	62.140785	35.722282	-122.497740	0.993354	0.037425	-0.004038	0.108768	2	55	-68.212234	17.110683	-0.974434	0.268060	-0.816840	0.510801	0.000000	3	55	-70.838814	-9.026813	-1.152374	0.639401	-0.096715	-0.762767	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
4.9936	496	110109	0	55	62.133121	35.721962	-122.497060	0.993354	0.037407	-0.004003	0.108779	2	55	-68.205772	17.121075	-0.962311	0.268139	-0.816887	0.510683	0.000000	3	55	-70.829567	-9.024317	-1.154854	0.639358	-0.096756	-0.762797	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0036	497	110330	0	55	62.132881	35.725227	-122.497200	0.993354	0.037401	-0.003987	0.108784	2	55	-68.214043	17.102230	-0.969658	0.268047	-0.816776	0.510909	0.000000	3	55	-70.835983	-9.032162	-1.156281	0.639367	-0.096744	-0.762791	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0136	498	110550	0	55	62.132950	35.721100	-122.497570	0.993357	0.037360	-0.003998	0.108770	2	55	-68.201042	17.097216	-0.975731	0.268071	-0.816540	0.511273	0.000000	3	55	-70.837486	-9.031827	-1.150398	0.639376	-0.096728	-0.762786	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0236	499	110770	0	55	62.135357	35.716019	-122.497050	0.993358	0.037326	-0.004012	0.108767	2	55	-68.204826	17.083515	-0.982819	0.267989	-0.816467	0.511433	0.000000	3	55	-70.843498	-9.029857	-1.156273	0.639404	-0.096712	-0.762764	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0336	500	110990	0	55	62.130341	35.716290	-122.488280	0.993357	0.037365	-0.003999	0.108768	2	55	-68.206375	17.072796	-0.990837	0.267880	-0.816374	0.511638	0.000000	3	55	-70.834534	-9.033045	-1.167259	0.639377	-0.096689	-0.762790	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0436	501	111211	0	55	62.128418	35.712406	-122.494740	0.993360	0.037306	-0.003978	0.108757	2	55	-68.213753	17.045502	-0.994408	0.267703	-0.816335	0.511794	0.000000	3	55	-70.831322	-9.038359	-1.163117	0.639356	-0.096688	-0.762807	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0536	502	111431	0	55	62.122215	35.718178	-122.494220	0.993356	0.037368	-0.003940	0.108774	2	55	-68.208359	17.011456	-1.011162	0.267465	-0.816045	0.512380	0.000000	3	55	-70.821808	-9.042622	-1.172707	0.639305	-0.096699	-0.762849	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0635	503	111651	0	55	62.129448	35.717102	-122.495060	0.993360	0.037317	-0.003955	0.108756	2	55	-68.225510	17.004398	-1.000656	0.267434	-0.816183	0.512176	0.000000	3	55	-70.825111	-9.035460	-1.171059	0.639308	-0.096703	-0.762846	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0735	504	111871	0	55	62.132313	35.708302	-122.495780	0.993370	0.037221	-0.003980	0.108700	2	55	-68.237770	17.016682	-0.984039	0.267520	-0.816521	0.511593	0.000000	3	55	-70.824043	-9.032566	-1.173317	0.639334	-0.096643	-0.762832	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0835	505	112092	0	55	62.133827	35.709988	-122.498350	0.993369	0.037239	-0.003980	0.108704	2	55	-68.226814	17.012417	-0.978485	0.267512	-0.816414	0.511767	0.000000	3	55	-70.824890	-9.032687	-1.171936	0.639327	-0.096651	-0.762836	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.0935	506	112312	0	55	62.141495	35.711849	-122.494960	0.993369	0.037251	-0.004009	0.108698	2	55	-68.223747	17.017008	-0.988686	0.267588	-0.816358	0.511817	0.000000	3	55	-70.832809	-9.037392	-1.170555	0.639354	-0.096595	-0.762821	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.1035	507	112533	0	55	62.142342	35.710491	-122.498210	0.993370	0.037238	-0.004028	0.108692	2	55	-68.236206	17.023031	-0.983337	0.267576	-0.816587	0.511457	0.000000	3	55	-70.827232	-9.033177	-1.166557	0.639344	-0.096624	-0.762826	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.1135	508	112753	0	55	62.142612	35.711819	-122.499640	0.993369	0.037229	-0.004028	0.108697	2	55	-68.252563	17.015385	-0.983154	0.267493	-0.816792	0.511174	0.000000	3	55	-70.826942	-9.035230	-1.167603	0.639349	-0.096621	-0.762822	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.1235	509	112974	0	55	62.145336	35.710278	-122.498860	0.993376	0.037163	-0.004037	0.108662	2	55	-68.262291	16.978638	-0.982170	0.267266	-0.816749	0.511360	0.000000	3	55	-70.832237	-9.040395	-1.167725	0.639376	-0.096582	-0.762804	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.1335	510	113194	0	55	62.147800	35.713428	-122.508030	0.993377	0.037109	-0.004035	0.108672	2	55	-68.241043	16.976704	-0.975426	0.267341	-0.816532	0.511668	0.000000	3	55	-70.837646	-9.042611	-1.158234	0.639386	-0.096615	-0.762792	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
5.1435	511	113414	0	55	62.160275	35.717937	-122.505100	0.993372	0.037171	-0.004084	0.108694	2	55	-68.243622	17.005463	-0.969627	0.267495	-0.816658	0.511387	0.000000	3	55	-70.854553	-9.037205	-1.166443	0.639443	-0.096610	-0.762745	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
